-73.658000	19.707400
-74.116500	18.834300
-74.391800	18.642100
-74.397900	18.637300
-74.412000	18.627500
-74.420500	18.624400
-74.421000	18.624400
-74.421300	18.623900
-74.425000	18.605600
-74.416100	18.595900
-74.415400	18.581800
-74.422400	18.563400
-74.422600	18.563000
-74.426300	18.558500
-74.430500	18.556600
-74.432800	18.550400
-74.432500	18.544900
-74.438200	18.540900
-74.439600	18.535400
-74.438600	18.525300
-74.440800	18.517500
-74.445800	18.512400
-74.455900	18.502000
-74.457100	18.496100
-74.459100	18.494800
-74.459900	18.492300
-74.458700	18.490200
-74.452000	18.486800
-74.450100	18.480700
-74.452900	18.472500
-74.457100	18.469400
-74.458200	18.464800
-74.462100	18.463800
-74.461300	18.458900
-74.463800	18.454900
-74.467500	18.453400
-74.470000	18.442800
-74.469300	18.439100
-74.472300	18.436900
-74.476200	18.436300
-74.477700	18.433100
-74.476800	18.430800
-74.472300	18.429100
-74.471600	18.425900
-74.478600	18.419400
-74.474500	18.417200
-74.468700	18.418600
-74.460400	18.414300
-74.452000	18.405800
-74.448100	18.399000
-74.447800	18.392800
-74.450800	18.381400
-74.449700	18.376700
-74.445300	18.369900
-74.446300	18.360100
-74.444900	18.351300
-74.442300	18.349200
-74.435800	18.349700
-74.429700	18.343300
-74.423400	18.343100
-74.412700	18.338900
-74.404700	18.337600
-74.399800	18.334700
-74.398500	18.331200
-74.402500	18.323500
-74.402400	18.321200
-74.398100	18.317800
-74.385400	18.315700
-74.377900	18.311100
-74.366000	18.296500
-74.360600	18.298200
-74.355100	18.297600
-74.349900	18.295100
-74.341000	18.294200
-74.327900	18.287900
-74.320300	18.287200
-74.315400	18.288900
-74.308000	18.288000
-74.302100	18.291100
-74.296000	18.291600
-74.282600	18.302100
-74.279300	18.304700
-74.262000	18.311800
-74.229200	18.313000
-74.223200	18.312100
-74.214800	18.303100
-74.206900	18.298800
-74.188100	18.298700
-74.182200	18.295100
-74.170600	18.281900
-74.166700	18.279000
-74.161200	18.274900
-74.140600	18.269100
-74.134700	18.265900
-74.127300	18.265200
-74.121600	18.261400
-74.114200	18.260500
-74.108100	18.255000
-74.100700	18.252500
-74.092300	18.250200
-74.086700	18.245000
-74.083300	18.237300
-74.081000	18.235400
-74.065200	18.232400
-74.060200	18.224000
-74.053500	18.221900
-74.051600	18.219800
-74.052100	18.213400
-74.041900	18.208000
-74.039300	18.204500
-74.030900	18.198500
-74.023400	18.198300
-74.015300	18.188800
-74.007200	18.186100
-74.003600	18.182000
-74.001700	18.169600
-73.991400	18.166700
-73.985100	18.168600
-73.981700	18.168100
-73.979300	18.162000
-73.979900	18.157200
-73.977400	18.152300
-73.960700	18.134600
-73.949000	18.131500
-73.946200	18.128100
-73.946900	18.121300
-73.943200	18.116600
-73.944400	18.109000
-73.942600	18.104800
