-69.45190000000,18.81320000000
-69.45180000000,18.81160000000
-69.45190000000,18.81100000000
-69.45220000000,18.81020000000
-69.45180000000,18.80940000000
-69.45120000000,18.80850000000
-69.45010000000,18.80780000000
-69.45130000000,18.80690000000
-69.45180000000,18.80690000000
-69.45220000000,18.80650000000
-69.45220000000,18.80590000000
-69.45160000000,18.80560000000
-69.45120000000,18.80540000000
-69.45120000000,18.80480000000
-69.45190000000,18.80450000000
-69.45200000000,18.80450000000
-69.45260000000,18.80450000000
-69.45350000000,18.80430000000
-69.45440000000,18.80380000000
-69.45480000000,18.80340000000
-69.45470000000,18.80300000000
-69.45390000000,18.80250000000
-69.45320000000,18.80190000000
-69.45330000000,18.80150000000
-69.45350000000,18.80130000000
-69.45430000000,18.80160000000
-69.45490000000,18.80210000000
-69.45540000000,18.80260000000
-69.45580000000,18.80300000000
-69.45700000000,18.80290000000
-69.45730000000,18.80220000000
-69.45730000000,18.80140000000
-69.45650000000,18.80060000000
-69.45580000000,18.79980000000
-69.45520000000,18.79900000000
-69.45500000000,18.79820000000
-69.45530000000,18.79760000000
-69.45530000000,18.79700000000
-69.45510000000,18.79650000000
-69.45510000000,18.79590000000
-69.45540000000,18.79590000000
-69.45600000000,18.79600000000
-69.45680000000,18.79610000000
-69.45720000000,18.79560000000
-69.45700000000,18.79510000000
-69.45640000000,18.79470000000
-69.45570000000,18.79450000000
-69.45530000000,18.79470000000
-69.45480000000,18.79480000000
-69.45430000000,18.79470000000
-69.45350000000,18.79440000000
-69.45260000000,18.79370000000
-69.45250000000,18.79300000000
-69.45250000000,18.79200000000
-69.45290000000,18.79140000000
-69.45350000000,18.79140000000
-69.45460000000,18.79130000000
-69.45500000000,18.79100000000
-69.45500000000,18.79040000000
-69.45440000000,18.79000000000
-69.45420000000,18.78960000000
-69.45430000000,18.78900000000
-69.45450000000,18.78850000000
-69.45500000000,18.78810000000
-69.45570000000,18.78780000000
-69.45570000000,18.78740000000
-69.45540000000,18.78700000000
-69.45490000000,18.78660000000
-69.45440000000,18.78620000000
-69.45440000000,18.78560000000
-69.45510000000,18.78510000000
-69.45570000000,18.78510000000
-69.45630000000,18.78500000000
-69.45680000000,18.78480000000
-69.45730000000,18.78450000000
-69.45750000000,18.78390000000
-69.45750000000,18.78300000000
-69.45750000000,18.78260000000
-69.45780000000,18.78190000000
-69.45770000000,18.78140000000
-69.45730000000,18.78100000000
-69.45690000000,18.78100000000
-69.45670000000,18.78050000000
-69.45670000000,18.77970000000
-69.45740000000,18.77930000000
-69.45790000000,18.77910000000
-69.45790000000,18.77840000000
-69.45770000000,18.77760000000
