-69.2156,19.2096
-69.2156,19.2096
-71.7561,19.7021
-71.7562,19.702
-69.2156,19.2096
-69.2155,19.2097
-69.2156,19.2098
-69.2156,19.2099
-69.2157,19.2102
-69.2157,19.2105
-69.2159,19.2106
-69.2162,19.2109
-69.2164,19.2112
-69.2166,19.2113
-69.2168,19.2113
-69.2169,19.2115
-69.217,19.2116
-69.2173,19.2117
-69.2174,19.2117
-69.2176,19.2118
-69.2176,19.212
-69.2175,19.2122
-69.2174,19.2124
-69.2172,19.2126
-69.2171,19.2127
-69.2169,19.2129
-69.2166,19.213
-69.2166,19.2132
-69.2166,19.2133
-69.2166,19.2135
-69.2166,19.2137
-69.2164,19.2138
-69.2161,19.214
-69.2159,19.2141
-69.2157,19.2142
-69.2156,19.2145
-69.2156,19.2147
-69.2157,19.2151
-69.2158,19.2153
-69.2158,19.2154
-69.2157,19.2157
-69.2156,19.2159
-69.2155,19.2161
-69.2154,19.2163
-69.2153,19.2164
-69.2151,19.2165
-69.2148,19.2165
-69.2146,19.2166
-69.2143,19.2167
-69.2142,19.2169
-69.2141,19.2171
-69.2141,19.2174
-69.214,19.2176
-69.2139,19.2177
-69.2137,19.2179
-69.2136,19.218
-69.2137,19.2182
-69.2137,19.2184
-69.2137,19.2185
-69.2136,19.2188
-69.2133,19.2191
-69.2131,19.2193
-69.213,19.2193
-69.2128,19.2193
-69.2126,19.2194
-69.2126,19.2195
-69.2126,19.2197
-69.2127,19.2198
-69.2127,19.22
-69.2126,19.2201
-69.2125,19.2203
-69.2123,19.2206
-69.2123,19.2209
-69.2123,19.2212
-69.2122,19.2217
-69.2122,19.222
-69.2121,19.2222
-69.212,19.2226
-69.2119,19.2228
-69.2117,19.2229
-69.2116,19.2231
-69.2114,19.2235
-69.2114,19.2238
-69.2115,19.2241
-69.2116,19.2245
-69.2117,19.2246
-69.2115,19.2248
-69.2112,19.225
-69.211,19.2251
-69.2108,19.2253
-69.2107,19.2256
-69.2106,19.2258
-69.2104,19.2262
-69.2102,19.2266
-69.2101,19.227
-69.2099,19.2275
-69.2099,19.2279
-69.2099,19.2282
-69.21,19.2285
-69.21,19.2286
-69.2101,19.2292
-69.2101,19.2296
-69.2101,19.23
-69.21,19.2304
-69.2099,19.2305
-69.2098,19.2305
-69.2096,19.2306
-69.2095,19.2305
-69.2093,19.2306
-69.2091,19.2305
-69.2088,19.2305
-69.2086,19.2306
-69.2084,19.2307
-69.2084,19.2309
-69.2085,19.2309
-69.2087,19.231
-69.2088,19.2313
-69.2091,19.2314
-69.2094,19.2317
-69.2098,19.2322
-69.2098,19.2324
-69.2097,19.2326
-69.2094,19.2326
-69.2088,19.2327
-69.2084,19.2327
-69.208,19.2327
-69.2076,19.2327
-69.2071,19.233
-69.2066,19.2333
-69.206,19.2334
-69.2057,19.2335
-69.2053,19.2335
-69.2048,19.2336
-69.2044,19.2338
-69.2039,19.2343
-69.2033,19.2347
-69.2028,19.2349
-69.2026,19.2351
-69.2024,19.2354
-69.2021,19.2357
-69.2017,19.2361
-69.2013,19.2363
-69.2008,19.2364
-69.2002,19.2366
-69.1998,19.2367
-69.1993,19.237
-69.1985,19.2373
-69.1982,19.2376
-69.198,19.2377
-69.1974,19.2381
-69.1969,19.2386
-69.1964,19.2391
-69.1962,19.2394
-69.1958,19.2397
-69.1955,19.24
-69.1952,19.2403
-69.1946,19.2407
-69.1942,19.2411
-69.1939,19.2412
-69.1937,19.2414
-69.1934,19.2417
-69.193,19.2418
-69.1928,19.2419
-69.1925,19.2419
-69.1923,19.2422
-69.1921,19.2425
-69.1919,19.243
-69.1919,19.2431
-69.1922,19.2434
-69.1926,19.2437
-69.1928,19.244
-69.1928,19.2444
-69.1927,19.2447
-69.1925,19.2449
-69.1921,19.245
-69.1917,19.2451
-69.1915,19.2455
-69.1915,19.2456
-69.1915,19.2457
-69.1912,19.246
-69.1907,19.2463
-69.1903,19.2465
-69.19,19.2466
-69.1896,19.2466
-69.1895,19.247
-69.1883,19.2474
-69.1881,19.2475
-69.188,19.2477
-69.188,19.2478
-69.188,19.248
-69.1881,19.2481
-69.1884,19.2483
-69.1883,19.2484
-69.1879,19.2485
-69.1871,19.2483
-69.1868,19.2483
-69.1866,19.2483
-69.1865,19.2483
-69.1862,19.2485
-69.186,19.2488
-69.1857,19.2491
-69.1855,19.2494
-69.185,19.2497
-69.1847,19.2499
-69.1845,19.2501
-69.1842,19.2505
-69.1839,19.2505
-69.1836,19.2506
