-71.5721,18.6537
-71.5707,18.6537
-71.5682,18.6537
-71.567,18.6534
-71.5653,18.6528
-71.5647,18.6527
-71.5643,18.6525
-71.5638,18.6524
-71.5618,18.6519
-71.5605,18.6515
-71.56,18.6514
-71.559,18.6511
-71.5586,18.651
-71.5582,18.6508
-71.5569,18.6504
-71.556,18.65
-71.555,18.6499
-71.5548,18.6498
-71.5541,18.6496
-71.5522,18.649
-71.551,18.6487
-71.5501,18.6484
-71.5477,18.648
-71.5453,18.6477
-71.545,18.6477
-71.5416,18.6468
-71.5379,18.6462
-71.5363,18.6458
-71.5353,18.6455
-71.5334,18.6449
-71.5332,18.6448
-71.531,18.6438
-71.5288,18.6429
-71.5282,18.6427
-71.5276,18.6425
-71.5264,18.642
-71.5259,18.6415
-71.5255,18.6412
-71.525,18.6405
-71.5248,18.6398
-71.5247,18.6392
-71.5243,18.6374
-71.5243,18.6367
-71.5241,18.6359
-71.524,18.6354
-71.5236,18.6345
-71.5232,18.6339
-71.5227,18.6332
-71.522,18.6325
-71.521,18.6319
-71.5198,18.6315
-71.5184,18.6311
-71.5174,18.6307
-71.5156,18.6298
-71.5151,18.6296
-71.5141,18.6292
-71.5126,18.6289
-71.5116,18.6287
-71.5116,18.6286
-71.5101,18.6283
-71.5093,18.6281
-71.5068,18.6276
-71.5065,18.6275
-71.5053,18.6271
-71.5044,18.6271
-71.5033,18.6271
-71.5026,18.6272
-71.5019,18.6274
-71.5008,18.6275
-71.4998,18.6275
-71.4992,18.6273
-71.4982,18.6267
-71.497,18.6258
-71.4959,18.6253
-71.495,18.6252
-71.4942,18.6254
-71.4937,18.6256
-71.4926,18.626
-71.492,18.626
-71.4914,18.6258
-71.4906,18.6253
-71.4896,18.6249
-71.4881,18.6245
-71.4873,18.6244
-71.4867,18.6246
-71.4861,18.6248
-71.4854,18.6251
-71.4848,18.6253
-71.4844,18.6255
-71.484,18.6256
-71.4835,18.6258
-71.4827,18.6257
-71.4819,18.6254
-71.4811,18.6248
-71.48,18.6242
-71.4794,18.6237
-71.4787,18.6232
-71.478,18.623
-71.4779,18.623
-71.4774,18.6229
-71.4768,18.6229
-71.4762,18.6229
-71.4756,18.6231
-71.475,18.6234
-71.4745,18.624
-71.474,18.6247
-71.4737,18.6256
-71.4729,18.6264
-71.4721,18.6268
-71.4713,18.6272
-71.4692,18.6281
-71.4673,18.6286
-71.4659,18.6289
-71.4647,18.629
-71.4625,18.6287
-71.4602,18.6284
-71.4577,18.6277
-71.4563,18.6273
-71.4551,18.6271
-71.454,18.6268
-71.4534,18.6266
-71.4527,18.6263
-71.4521,18.6258
-71.4515,18.6254
-71.4512,18.6251
-71.4504,18.6244
-71.45,18.624
-71.4495,18.6235
-71.4486,18.6226
-71.4474,18.622
-71.4463,18.6216
-71.445,18.6216
-71.4436,18.6218
-71.442,18.622
-71.4406,18.6221
-71.44,18.6222
-71.4393,18.6222
-71.4383,18.6219
-71.4373,18.6214
-71.4363,18.6209
-71.4355,18.6205
-71.433,18.6193
-71.4329,18.6193
-71.4317,18.6186
-71.4306,18.6179
-71.4297,18.6171
-71.4288,18.6163
-71.4277,18.6153
-71.427,18.6142
-71.4265,18.6134
-71.4259,18.6126
-71.4253,18.6118
-71.4249,18.611
-71.4242,18.6102
-71.4237,18.6096
-71.4233,18.609
-71.4226,18.6085
-71.4221,18.6081
-71.4214,18.6078
-71.4211,18.6076
-71.42,18.6076
-71.4195,18.6076
-71.4192,18.6077
-71.418,18.6091
-71.4172,18.61
-71.4165,18.6108
-71.4156,18.6118
-71.4146,18.6134
-71.4138,18.6145
-71.4134,18.6149
-71.4125,18.6151
-71.4122,18.6152
-71.4118,18.6154
-71.4103,18.6163
-71.4091,18.6169
-71.4087,18.6172
-71.408,18.6177
-71.4076,18.6177
-71.4071,18.6175
-71.4061,18.6172
-71.4053,18.6166
-71.4048,18.6161
-71.4041,18.6155
-71.4035,18.6149
-71.4027,18.6144
-71.402,18.6141
-71.4007,18.6141
-71.399,18.6142
-71.3978,18.6142
-71.3965,18.6142
-71.3957,18.6138
-71.3949,18.6132
-71.3942,18.6125
-71.3936,18.6115
-71.3929,18.6105
-71.3924,18.6083
-71.3927,18.6061
-71.3932,18.6048
-71.3933,18.6039
-71.3928,18.6027
-71.3926,18.6021
-71.3924,18.6012
-71.3925,18.6005
-71.3927,18.6
-71.393,18.599
-71.3929,18.5983
-71.3926,18.5975
-71.3923,18.5971
-71.3923,18.5971
-71.3919,18.5968
-71.3912,18.5965
-71.3904,18.5963
-71.3898,18.5961
-71.3891,18.596
-71.3883,18.5957
-71.3872,18.5953
-71.3862,18.5945
-71.3854,18.5943
-71.3851,18.5942
-71.3842,18.5942
-71.383,18.5943
-71.3818,18.5946
-71.3812,18.5946
-71.3806,18.5946
-71.3795,18.5943
-71.378,18.5937
-71.3771,18.5936
-71.3763,18.5931
-71.3755,18.5926
-71.3748,18.5922
-71.3738,18.5916
-71.3731,18.5911
-71.3723,18.5904
-71.371,18.5898
-71.37,18.5893
-71.3694,18.5892
-71.3688,18.589
-71.3681,18.5894
-71.3675,18.5899
-71.3668,18.5906
-71.3664,18.591
-71.3655,18.5916
-71.3645,18.5918
-71.3642,18.5917
-71.3638,18.5915
-71.3634,18.5911
-71.3627,18.5905
-71.3619,18.5896
-71.3612,18.5889
-71.3604,18.5883
-71.3596,18.588
-71.3591,18.5879
-71.3586,18.5878
-71.358,18.5877
-71.3575,18.5879
-71.3569,18.5881
-71.3565,18.5883
-71.356,18.5888
-71.3557,18.5893
-71.3552,18.5899
-71.3551,18.5906
-71.3551,18.5916
-71.355,18.5926
-71.3546,18.5936
-71.3536,18.5943
-71.3523,18.5951
-71.351,18.5957
-71.3496,18.5966
-71.3486,18.597
-71.3473,18.5972
-71.3462,18.5975
-71.345,18.5979
-71.3441,18.5983
-71.3428,18.5992
-71.3418,18.6
-71.3408,18.6009
-71.3401,18.6016
-71.3391,18.6025
-71.3384,18.6031
-71.3374,18.604
-71.3366,18.6047
-71.3352,18.6061
-71.3336,18.6079
-71.3321,18.6095
-71.331,18.6108
-71.3301,18.6122
-71.329,18.6136
-71.3274,18.6155
-71.3263,18.6173
-71.325,18.619
-71.324,18.6202
-71.3214,18.6225
-71.3205,18.6232
-71.3195,18.6241
-71.3187,18.6247
-71.3177,18.625
-71.3172,18.625
-71.3166,18.625
-71.315,18.6247
-71.3136,18.6241
-71.3113,18.6232
